Starting...
temp =  68.0 mash time =  15 pump setting =  75 %
68.8 , 199.32 , -1.0
68.8 , 200.14 , -1.0
68.8 , 200.96 , -1.0
68.7 , 201.78 , -0.775
68.7 , 202.6 , -0.875
68.6 , 203.42 , -0.65
68.6 , 204.24 , -0.75
68.7 , 205.06 , -0.975
68.8 , 205.88 , -1.1
68.8 , 206.7 , -1.0
68.8 , 207.52 , -1.0
68.8 , 208.34 , -1.0
68.8 , 209.16 , -1.0
68.8 , 209.98 , -1.0
68.9 , 210.8 , -1.225
68.8 , 211.62 , -0.9
68.8 , 212.44 , -1.0
68.7 , 213.26 , -0.775
68.6 , 214.08 , -0.65
68.5 , 214.9 , -0.525
68.4 , 215.72 , -0.4
68.3 , 216.54 , -0.275
68.3 , 217.36 , -0.375
68.1 , 218.18 , 0.075
68.1 , 219.0 , -0.125
67.9 , 219.82 , 0.355
67.9 , 220.64 , 0.185
67.9 , 221.46 , 0.215
67.8 , 222.28 , 0.5
67.8 , 223.1 , 0.46
67.7 , 223.92 , 0.775
67.7 , 224.74 , 0.765
67.6 , 225.56 , 1.11
67.6 , 226.38 , 1.13
67.5 , 227.2 , 1.505
67.5 , 228.02 , 1.555
67.4 , 228.84 , 1.96
67.4 , 229.66 , 2.04
67.3 , 230.48 , 2.475
67.3 , 231.3 , 2.585
67.3 , 232.12 , 2.795
67.3 , 232.94 , 3.005
67.2 , 233.76 , 3.47
67.1 , 234.58 , 3.865
67.1 , 235.4 , 4.035
67.1 , 236.22 , 4.305
67.1 , 237.04 , 4.575
67.1 , 237.86 , 4.845
67.1 , 238.68 , 5.115
67.1 , 239.5 , 5.385
67.1 , 240.32 , 5.625
67.1 , 241.14 , 5.625
67.1 , 241.96 , 5.625
67.1 , 242.78 , 5.625
67.1 , 243.6 , 5.625
67.1 , 244.42 , 5.625
67.1 , 245.24 , 5.625
67.1 , 246.06 , 5.625
67.1 , 246.88 , 5.625
67.1 , 247.7 , 5.625
67.2 , 248.52 , 5.4
67.2 , 249.34 , 5.5
67.3 , 250.16 , 5.275
67.3 , 250.98 , 5.375
67.4 , 251.8 , 5.15
67.4 , 252.62 , 5.25
67.5 , 253.44 , 5.025
67.6 , 254.26 , 4.9
67.6 , 255.08 , 5.0
67.7 , 255.9 , 4.775
67.8 , 256.72 , 4.65
67.9 , 257.54 , 4.525
68.1 , 258.36 , 4.145
68.1 , 259.18 , 4.315
68.2 , 260.0 , 4.03
68.3 , 260.82 , 3.815
68.3 , 261.64 , 3.825
68.4 , 262.46 , 3.48
68.5 , 263.28 , 3.205
68.6 , 264.1 , 2.9
68.6 , 264.92 , 2.82
68.7 , 265.74 , 2.385
68.8 , 266.56 , 2.02
68.8 , 267.38 , 1.88
68.9 , 268.2 , 1.385
68.9 , 269.02 , 1.215
69.1 , 269.84 , 0.435
69.1 , 270.66 , 0.305
69.1 , 271.48 , -0.025
69.2 , 272.33 , -0.61
69.2 , 273.15 , -0.87
69.2 , 273.97 , -1.23
69.2 , 274.79 , -1.5
69.3 , 275.61 , -1.725
69.3 , 276.43 , -1.625
69.3 , 277.25 , -1.625
69.3 , 278.07 , -1.625
69.2 , 278.89 , -1.4
69.1 , 279.71 , -1.275
69.1 , 280.53 , -1.375
69.0 , 281.35 , -1.15
68.9 , 282.17 , -1.025
68.9 , 282.99 , -1.125
68.9 , 283.81 , -1.125
68.9 , 284.63 , -1.125
69.0 , 285.45 , -1.35
69.1 , 286.27 , -1.475
69.1 , 287.09 , -1.375
69.1 , 287.91 , -1.375
69.0 , 288.73 , -1.15
68.9 , 289.55 , -1.025
68.9 , 290.37 , -1.125
68.8 , 291.19 , -0.9
68.8 , 292.01 , -1.0
68.8 , 292.83 , -1.0
68.8 , 293.65 , -1.0
68.8 , 294.47 , -1.0
68.8 , 295.29 , -1.0
68.9 , 296.11 , -1.225
68.8 , 296.93 , -0.9
68.8 , 297.75 , -1.0
68.7 , 298.57 , -0.775
68.7 , 299.39 , -0.875
68.6 , 300.21 , -0.65
68.6 , 301.03 , -0.75
68.6 , 301.85 , -0.75
68.6 , 302.67 , -0.75
68.6 , 303.49 , -0.75
68.6 , 304.31 , -0.75
68.6 , 305.13 , -0.75
68.5 , 305.95 , -0.525
68.5 , 306.77 , -0.625
68.5 , 307.59 , -0.625
68.5 , 308.41 , -0.625
68.5 , 309.23 , -0.625
68.5 , 310.05 , -0.625
68.6 , 310.87 , -0.85
68.6 , 311.69 , -0.75
68.6 , 312.51 , -0.75
68.5 , 313.33 , -0.525
68.4 , 314.15 , -0.4
68.3 , 314.97 , -0.275
68.3 , 315.79 , -0.375
68.2 , 316.61 , -0.15
68.1 , 317.43 , -0.025
68.1 , 318.25 , -0.125
67.9 , 319.07 , 0.355
67.9 , 319.89 , 0.185
67.9 , 320.71 , 0.215
67.8 , 321.53 , 0.5
67.8 , 322.35 , 0.46
67.8 , 323.17 , 0.52
67.7 , 323.99 , 0.835
67.6 , 324.81 , 1.08
67.6 , 325.63 , 1.1
67.6 , 326.45 , 1.22
67.5 , 327.27 , 1.595
67.4 , 328.09 , 1.9
67.4 , 328.91 , 1.98
67.4 , 329.73 , 2.16
67.4 , 330.55 , 2.34
67.4 , 331.37 , 2.52
67.3 , 332.19 , 2.955
67.3 , 333.01 , 3.065
67.3 , 333.83 , 3.275
67.3 , 334.65 , 3.485
67.2 , 335.47 , 3.95
67.2 , 336.29 , 4.09
67.2 , 337.11 , 4.33
67.1 , 337.93 , 4.825
67.1 , 338.75 , 4.995
67.1 , 339.57 , 5.265
67.1 , 340.39 , 5.535
67.1 , 341.21 , 5.625
67.1 , 342.03 , 5.625
67.1 , 342.85 , 5.625
67.1 , 343.67 , 5.625
67.1 , 344.49 , 5.625
67.1 , 345.31 , 5.625
67.1 , 346.13 , 5.625
67.1 , 346.95 , 5.625
67.2 , 347.77 , 5.4
67.2 , 348.59 , 5.5
67.3 , 349.41 , 5.275
67.3 , 350.23 , 5.375
67.4 , 351.05 , 5.15
67.5 , 351.87 , 5.025
67.5 , 352.69 , 5.125
67.6 , 353.51 , 4.9
67.7 , 354.33 , 4.775
67.8 , 355.15 , 4.65
67.8 , 355.97 , 4.75
67.9 , 356.79 , 4.525
67.9 , 357.61 , 4.625
68.0 , 358.43 , 4.4
68.1 , 359.25 , 4.245
68.2 , 360.07 , 4.06
68.3 , 360.89 , 3.845
68.4 , 361.71 , 3.6
68.4 , 362.53 , 3.58
68.5 , 363.35 , 3.205
68.6 , 364.17 , 2.9
68.6 , 364.99 , 2.82
68.6 , 365.81 , 2.64
68.7 , 366.63 , 2.205
68.8 , 367.45 , 1.84
68.8 , 368.27 , 1.7
68.9 , 369.09 , 1.205
68.9 , 369.91 , 1.035
68.9 , 370.73 , 0.765
68.9 , 371.55 , 0.495
68.9 , 372.37 , 0.225
69.0 , 373.19 , -0.3
69.1 , 374.01 , -0.755
69.2 , 374.83 , -1.24
69.3 , 375.65 , -1.725
69.3 , 376.47 , -1.625
69.3 , 377.29 , -1.625
69.3 , 378.11 , -1.625
69.3 , 378.93 , -1.625
69.3 , 379.75 , -1.625
69.2 , 380.57 , -1.4
69.2 , 381.39 , -1.5
69.3 , 382.21 , -1.725
69.3 , 383.03 , -1.625
69.3 , 383.85 , -1.625
69.3 , 384.67 , -1.625
69.2 , 385.49 , -1.4
69.1 , 386.31 , -1.275
69.1 , 387.13 , -1.375
69.1 , 387.95 , -1.375
69.1 , 388.77 , -1.375
69.1 , 389.59 , -1.375
69.0 , 390.41 , -1.15
68.9 , 391.23 , -1.025
68.8 , 392.05 , -0.9
68.8 , 392.87 , -1.0
68.8 , 393.69 , -1.0
68.8 , 394.51 , -1.0
68.8 , 395.33 , -1.0
68.8 , 396.15 , -1.0
68.7 , 396.97 , -0.775
68.8 , 397.79 , -1.1
68.8 , 398.61 , -1.0
68.8 , 399.43 , -1.0
68.8 , 400.25 , -1.0
68.8 , 401.07 , -1.0
68.8 , 401.89 , -1.0
68.8 , 402.74 , -1.0
68.8 , 403.56 , -1.0
68.8 , 404.38 , -1.0
68.8 , 405.2 , -1.0
68.8 , 406.02 , -1.0
68.7 , 406.84 , -0.775
68.7 , 407.66 , -0.875
68.7 , 408.48 , -0.875
68.7 , 409.3 , -0.875
68.6 , 410.12 , -0.65
68.6 , 410.94 , -0.75
68.6 , 411.76 , -0.75
68.5 , 412.58 , -0.525
68.4 , 413.4 , -0.4
68.5 , 414.22 , -0.725
68.5 , 415.04 , -0.625
68.4 , 415.86 , -0.4
68.3 , 416.68 , -0.275
68.3 , 417.5 , -0.375
68.2 , 418.32 , -0.15
68.1 , 419.14 , -0.025
68.1 , 419.96 , -0.125
68.1 , 420.78 , -0.125
68.0 , 421.6 , 0.1
67.9 , 422.42 , 0.255
67.9 , 423.24 , 0.185
67.8 , 424.06 , 0.47
67.8 , 424.88 , 0.43
67.8 , 425.7 , 0.49
67.8 , 426.52 , 0.55
67.7 , 427.34 , 0.865
67.6 , 428.16 , 1.11
67.6 , 428.98 , 1.13
67.6 , 429.8 , 1.25
67.6 , 430.62 , 1.37
67.6 , 431.44 , 1.49
67.6 , 432.26 , 1.61
67.5 , 433.08 , 1.985
67.4 , 433.9 , 2.29
67.4 , 434.72 , 2.37
67.4 , 435.54 , 2.55
67.3 , 436.36 , 2.985
67.3 , 437.18 , 3.095
67.3 , 438.0 , 3.305
67.3 , 438.82 , 3.515
67.2 , 439.64 , 3.98
67.2 , 440.46 , 4.12
67.2 , 441.28 , 4.36
67.1 , 442.1 , 4.855
67.1 , 442.92 , 5.025
67.1 , 443.74 , 5.295
67.1 , 444.56 , 5.565
67.1 , 445.38 , 5.625
67.1 , 446.2 , 5.625
67.1 , 447.02 , 5.625
67.1 , 447.84 , 5.625
67.1 , 448.66 , 5.625
67.2 , 449.48 , 5.4
67.2 , 450.3 , 5.5
67.3 , 451.12 , 5.275
67.3 , 451.94 , 5.375
67.3 , 452.76 , 5.375
67.3 , 453.58 , 5.375
67.4 , 454.4 , 5.15
67.4 , 455.22 , 5.25
67.6 , 456.04 , 4.8
67.6 , 456.86 , 5.0
67.8 , 457.68 , 4.55
67.8 , 458.5 , 4.75
67.9 , 459.32 , 4.525
68.0 , 460.14 , 4.4
68.1 , 460.96 , 4.245
68.2 , 461.78 , 4.06
68.3 , 462.6 , 3.845
68.3 , 463.42 , 3.855
68.3 , 464.24 , 3.765
68.4 , 465.06 , 3.42
68.4 , 465.88 , 3.4
68.5 , 466.7 , 3.025
68.6 , 467.52 , 2.72
68.6 , 468.34 , 2.64
68.7 , 469.16 , 2.205
68.8 , 469.98 , 1.84
68.9 , 470.8 , 1.445
69.0 , 471.62 , 1.02
69.1 , 472.44 , 0.565
69.1 , 473.26 , 0.335
69.1 , 474.08 , 0.005
69.1 , 474.9 , -0.325
69.1 , 475.72 , -0.655
69.2 , 476.54 , -1.24
69.2 , 477.36 , -1.5
69.3 , 478.18 , -1.725
69.3 , 479.0 , -1.625
69.2 , 479.82 , -1.4
69.1 , 480.64 , -1.275
69.0 , 481.46 , -1.15
69.0 , 482.28 , -1.25
68.9 , 483.1 , -1.025
68.9 , 483.92 , -1.125
68.9 , 484.74 , -1.125
68.9 , 485.56 , -1.125
68.9 , 486.38 , -1.125
68.9 , 487.2 , -1.125
68.9 , 488.02 , -1.125
68.9 , 488.84 , -1.125
68.9 , 489.66 , -1.125
68.8 , 490.48 , -0.9
68.9 , 491.3 , -1.225
68.9 , 492.12 , -1.125
68.9 , 492.94 , -1.125
68.9 , 493.76 , -1.125
68.8 , 494.58 , -0.9
68.8 , 495.4 , -1.0
68.7 , 496.22 , -0.775
68.7 , 497.04 , -0.875
68.6 , 497.86 , -0.65
68.6 , 498.68 , -0.75
68.6 , 499.5 , -0.75
68.6 , 500.32 , -0.75
68.6 , 501.14 , -0.75
68.6 , 501.96 , -0.75
68.6 , 502.78 , -0.75
68.6 , 503.6 , -0.75
68.6 , 504.42 , -0.75
68.6 , 505.24 , -0.75
68.6 , 506.06 , -0.75
68.7 , 506.88 , -0.975
68.8 , 507.7 , -1.1
68.8 , 508.52 , -1.0
68.7 , 509.34 , -0.775
68.7 , 510.16 , -0.875
68.7 , 510.98 , -0.875
68.7 , 511.8 , -0.875
68.7 , 512.62 , -0.875
68.6 , 513.44 , -0.65
68.6 , 514.26 , -0.75
68.6 , 515.08 , -0.75
68.7 , 515.9 , -0.975
68.7 , 516.72 , -0.875
68.7 , 517.54 , -0.875
68.6 , 518.36 , -0.65
68.5 , 519.18 , -0.525
68.4 , 520.0 , -0.4
68.4 , 520.82 , -0.5
68.3 , 521.64 , -0.275
68.3 , 522.46 , -0.375
68.2 , 523.28 , -0.15
68.2 , 524.1 , -0.25
68.1 , 524.92 , -0.025
68.0 , 525.74 , 0.1
67.9 , 526.56 , 0.255
67.9 , 527.38 , 0.185
67.9 , 528.2 , 0.215
67.8 , 529.02 , 0.5
67.8 , 529.84 , 0.46
67.7 , 530.66 , 0.775
67.7 , 531.48 , 0.765
67.6 , 532.3 , 1.11
67.6 , 533.15 , 1.13
67.6 , 533.97 , 1.25
67.5 , 534.79 , 1.625
67.4 , 535.61 , 1.93
67.4 , 536.43 , 2.01
67.4 , 537.25 , 2.19
67.3 , 538.07 , 2.625
67.3 , 538.89 , 2.735
67.3 , 539.71 , 2.945
67.3 , 540.53 , 3.155
67.2 , 541.35 , 3.62
67.2 , 542.17 , 3.76
67.2 , 542.99 , 4.0
67.2 , 543.81 , 4.24
67.2 , 544.63 , 4.48
67.2 , 545.45 , 4.72
67.1 , 546.27 , 5.215
67.1 , 547.09 , 5.385
67.1 , 547.91 , 5.625
67.1 , 548.73 , 5.625
67.2 , 549.55 , 5.4
67.2 , 550.37 , 5.5
67.2 , 551.19 , 5.5
67.2 , 552.01 , 5.5
67.2 , 552.83 , 5.5
67.3 , 553.65 , 5.275
67.3 , 554.47 , 5.375
67.3 , 555.29 , 5.375
67.4 , 556.11 , 5.15
67.4 , 556.93 , 5.25
67.5 , 557.75 , 5.025
67.6 , 558.57 , 4.9
67.6 , 559.39 , 5.0
67.7 , 560.21 , 4.775
67.8 , 561.03 , 4.65
67.8 , 561.85 , 4.75
67.9 , 562.67 , 4.525
68.0 , 563.49 , 4.4
68.1 , 564.31 , 4.245
68.3 , 565.13 , 3.805
68.3 , 565.95 , 3.915
68.4 , 566.77 , 3.57
68.5 , 567.59 , 3.295
68.6 , 568.41 , 2.99
68.6 , 569.23 , 2.91
68.6 , 570.05 , 2.73
68.7 , 570.87 , 2.295
68.8 , 571.69 , 1.93
68.8 , 572.51 , 1.79
68.8 , 573.33 , 1.55
68.8 , 574.15 , 1.31
68.9 , 574.97 , 0.815
68.9 , 575.79 , 0.645
68.9 , 576.61 , 0.375
68.9 , 577.43 , 0.105
69.0 , 578.25 , -0.42
69.0 , 579.07 , -0.62
69.0 , 579.89 , -0.92
69.1 , 580.71 , -1.475
69.2 , 581.53 , -1.6
69.3 , 582.35 , -1.725
69.4 , 583.17 , -1.85
69.4 , 583.99 , -1.75
69.4 , 584.81 , -1.75
69.4 , 585.63 , -1.75
69.4 , 586.45 , -1.75
69.3 , 587.27 , -1.525
69.3 , 588.09 , -1.625
69.3 , 588.91 , -1.625
69.3 , 589.73 , -1.625
69.4 , 590.55 , -1.85
69.3 , 591.37 , -1.525
69.3 , 592.19 , -1.625
69.3 , 593.01 , -1.625
69.3 , 593.83 , -1.625
69.3 , 594.65 , -1.625
69.3 , 595.47 , -1.625
69.3 , 596.29 , -1.625
69.3 , 597.11 , -1.625
69.2 , 597.93 , -1.4
69.1 , 598.75 , -1.275
69.1 , 599.57 , -1.375
69.0 , 600.39 , -1.15
68.9 , 601.21 , -1.025
68.9 , 602.03 , -1.125
68.9 , 602.85 , -1.125
68.9 , 603.67 , -1.125
68.9 , 604.49 , -1.125
68.9 , 605.31 , -1.125
68.8 , 606.13 , -0.9
68.8 , 606.95 , -1.0
68.8 , 607.77 , -1.0
68.8 , 608.59 , -1.0
68.8 , 609.41 , -1.0
68.8 , 610.23 , -1.0
68.8 , 611.05 , -1.0
68.8 , 611.87 , -1.0
68.7 , 612.69 , -0.775
68.6 , 613.51 , -0.65
68.6 , 614.33 , -0.75
68.7 , 615.15 , -0.975
68.7 , 615.97 , -0.875
68.7 , 616.79 , -0.875
68.7 , 617.61 , -0.875
68.7 , 618.43 , -0.875
68.7 , 619.25 , -0.875
68.7 , 620.07 , -0.875
68.6 , 620.89 , -0.65
68.6 , 621.71 , -0.75
68.5 , 622.53 , -0.525
68.5 , 623.35 , -0.625
68.4 , 624.17 , -0.4
68.3 , 624.99 , -0.275
68.3 , 625.81 , -0.375
68.2 , 626.63 , -0.15
68.1 , 627.45 , -0.025
68.1 , 628.27 , -0.125
68.0 , 629.09 , 0.1
68.0 , 629.91 , 0.0
67.9 , 630.73 , 0.255
67.9 , 631.55 , 0.185
67.8 , 632.37 , 0.47
67.8 , 633.19 , 0.43
67.8 , 634.01 , 0.49
67.8 , 634.83 , 0.55
67.7 , 635.65 , 0.865
67.7 , 636.47 , 0.855
67.6 , 637.29 , 1.2
67.6 , 638.11 , 1.22
67.6 , 638.93 , 1.34
67.5 , 639.75 , 1.715
67.5 , 640.57 , 1.765
67.4 , 641.39 , 2.17
67.4 , 642.21 , 2.25
67.4 , 643.03 , 2.43
67.4 , 643.85 , 2.61
67.3 , 644.67 , 3.045
67.3 , 645.49 , 3.155
67.3 , 646.31 , 3.365
67.3 , 647.13 , 3.575
67.2 , 647.95 , 4.04
67.2 , 648.77 , 4.18
67.2 , 649.59 , 4.42
67.1 , 650.41 , 4.915
67.1 , 651.23 , 5.085
67.1 , 652.05 , 5.355
67.1 , 652.87 , 5.625
67.1 , 653.69 , 5.625
67.1 , 654.51 , 5.625
67.1 , 655.33 , 5.625
67.1 , 656.15 , 5.625
67.1 , 656.97 , 5.625
67.2 , 657.79 , 5.4
67.2 , 658.61 , 5.5
67.2 , 659.43 , 5.5
67.3 , 660.25 , 5.275
67.3 , 661.07 , 5.375
67.3 , 661.89 , 5.375
67.3 , 662.71 , 5.375
67.4 , 663.53 , 5.15
67.4 , 664.38 , 5.25
67.5 , 665.2 , 5.025
67.6 , 666.02 , 4.9
67.6 , 666.84 , 5.0
67.8 , 667.66 , 4.55
67.9 , 668.48 , 4.525
67.9 , 669.3 , 4.625
68.0 , 670.12 , 4.4
68.1 , 670.94 , 4.245
68.2 , 671.76 , 4.06
68.3 , 672.58 , 3.845
68.4 , 673.4 , 3.6
68.5 , 674.22 , 3.325
68.6 , 675.04 , 3.02
68.7 , 675.86 , 2.685
68.8 , 676.68 , 2.32
68.8 , 677.5 , 2.18
68.9 , 678.32 , 1.685
68.9 , 679.14 , 1.515
68.9 , 679.96 , 1.245
68.9 , 680.78 , 0.975
68.9 , 681.6 , 0.705
69.0 , 682.42 , 0.18
69.0 , 683.24 , -0.02
69.1 , 684.06 , -0.575
69.1 , 684.88 , -0.805
69.2 , 685.7 , -1.39
69.2 , 686.52 , -1.5
69.3 , 687.34 , -1.725
69.3 , 688.16 , -1.625
69.4 , 688.98 , -1.85
69.4 , 689.8 , -1.75
69.4 , 690.63 , -1.75
69.3 , 691.45 , -1.525
69.3 , 692.27 , -1.625
69.2 , 693.09 , -1.4
69.2 , 693.91 , -1.5
69.2 , 694.73 , -1.5
69.2 , 695.55 , -1.5
69.2 , 696.37 , -1.5
69.2 , 697.19 , -1.5
69.2 , 698.01 , -1.5
69.2 , 698.83 , -1.5
69.1 , 699.65 , -1.275
69.1 , 700.47 , -1.375
69.1 , 701.29 , -1.375
69.1 , 702.11 , -1.375
69.1 , 702.93 , -1.375
69.1 , 703.75 , -1.375
69.1 , 704.57 , -1.375
69.0 , 705.39 , -1.15
69.0 , 706.21 , -1.25
68.9 , 707.03 , -1.025
68.9 , 707.85 , -1.125
68.9 , 708.67 , -1.125
68.9 , 709.49 , -1.125
68.9 , 710.31 , -1.125
68.9 , 711.13 , -1.125
68.9 , 711.95 , -1.125
68.9 , 712.77 , -1.125
68.8 , 713.59 , -0.9
68.8 , 714.41 , -1.0
