Starting...
temp =  66.0 mash time =  10 pump setting =  75 %
66.9 , 222.28 , -0.645
66.9 , 223.1 , -0.915
66.9 , 223.92 , -1.185
67.0 , 224.74 , -1.5
67.0 , 225.56 , -1.4
67.1 , 226.38 , -1.625
67.1 , 227.2 , -1.525
67.2 , 228.02 , -1.75
67.2 , 228.84 , -1.65
67.2 , 229.66 , -1.65
67.3 , 230.48 , -1.875
67.3 , 231.3 , -1.775
67.3 , 232.12 , -1.775
67.3 , 232.94 , -1.775
67.3 , 233.76 , -1.775
67.3 , 234.58 , -1.775
67.2 , 235.4 , -1.55
67.2 , 236.22 , -1.65
67.2 , 237.04 , -1.65
67.2 , 237.86 , -1.65
67.2 , 238.68 , -1.65
67.2 , 239.5 , -1.65
67.2 , 240.32 , -1.65
67.2 , 241.14 , -1.65
67.2 , 241.96 , -1.65
67.2 , 242.78 , -1.65
67.2 , 243.6 , -1.65
67.2 , 244.42 , -1.65
67.2 , 245.24 , -1.65
67.1 , 246.06 , -1.425
67.1 , 246.88 , -1.525
67.1 , 247.7 , -1.525
67.1 , 248.52 , -1.525
67.1 , 249.34 , -1.525
67.1 , 250.16 , -1.525
67.2 , 250.98 , -1.75
67.1 , 251.8 , -1.425
67.1 , 252.62 , -1.525
67.1 , 253.44 , -1.525
67.1 , 254.26 , -1.525
67.1 , 255.08 , -1.525
67.1 , 255.9 , -1.525
67.1 , 256.72 , -1.525
67.1 , 257.54 , -1.525
67.0 , 258.36 , -1.3
67.0 , 259.18 , -1.4
67.0 , 260.0 , -1.4
67.0 , 260.82 , -1.4
67.0 , 261.64 , -1.4
66.9 , 262.46 , -1.175
66.9 , 263.28 , -1.275
66.9 , 264.1 , -1.275
66.9 , 264.92 , -1.275
66.8 , 265.74 , -1.05
66.8 , 266.56 , -1.15
66.8 , 267.38 , -1.15
66.7 , 268.2 , -0.925
66.6 , 269.02 , -0.8
66.5 , 269.84 , -0.675
66.4 , 270.66 , -0.55
66.4 , 271.48 , -0.65
66.3 , 272.3 , -0.425
66.3 , 273.12 , -0.525
66.3 , 273.94 , -0.525
66.3 , 274.76 , -0.525
66.3 , 275.58 , -0.525
66.3 , 276.4 , -0.525
66.3 , 277.22 , -0.525
